2025-08-11 02:29:29 |     INFO | structformer_training | setup_logging:107 | ✅ Logging setup complete. Logs: logs/structformer_run/training.log
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_add' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(add) in 0.020491838 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _einsum for pjit in 0.000440121 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _einsum with global shapes and types [ShapedArray(float32[1,128,256]), ShapedArray(float32[1,128,256])]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:07:27 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_einsum) in 0.001856804 sec
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 33a422927bb1da1a49448fd879c09ad2a3b8e8ccc97638cd18f0cb6d4c98ad71
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 33a422927bb1da1a49448fd879c09ad2a3b8e8ccc97638cd18f0cb6d4c98ad71
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 3333c319e6c32d26039b7a3ab5c034bc4d97e69eb664120ca8ab880e03446316
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 3a73b1161001006c1645a0375c90fcc7fceca4852eedea41f13ffd780dc148ed
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 3a73b1161001006c1645a0375c90fcc7fceca4852eedea41f13ffd780dc148ed
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 8dc416c4dfcfb46ca1ad080f8403675681d161fe3ec3bd6fcea4709070b1c145
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 381df9ab435a0781946c60b63002922d90cab3fc2d2dbb1e885954353e357cf7
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: c7c6b3f58d53e88080582f2e9298e8ac5e299fa20f13e9e133d5ffbc5df81e9f
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:27 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: c7c6b3f58d53e88080582f2e9298e8ac5e299fa20f13e9e133d5ffbc5df81e9f
2025-08-11 03:07:27 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:27 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit__einsum' with key 'jit__einsum-c7c6b3f58d53e88080582f2e9298e8ac5e299fa20f13e9e133d5ffbc5df81e9f'
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit__einsum' because it took < 1.00 seconds to compile (0.42s)
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(_einsum) in 0.423709631 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming sqrt for pjit in 0.000426054 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling sqrt with global shapes and types [ShapedArray(int32[], weak_type=True)]. Argument mapping: (UnspecifiedValue,).
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(sqrt) in 0.002521276 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 44436bd5dc6006781a41075f8926c8391b62cb931d00c0ae297c0f369ff24b6f
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 44436bd5dc6006781a41075f8926c8391b62cb931d00c0ae297c0f369ff24b6f
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 3a56ac85d26800db5a565b94b96ba4d352fcb465cfccc4e0940f777324874225
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 33ed7c3af21cece0972339ee3fd0f8557957cb44e40aa45def8035ead8c453b9
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 33ed7c3af21cece0972339ee3fd0f8557957cb44e40aa45def8035ead8c453b9
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: fef916d5974b6568464ea5b06b679ef333699554cbfb8c72f470077db135754b
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: acd2605befb9608c841e2e3ffeb0ccf23598357feceb2bf0331e6d1fa4999630
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: f033f9f8ea115e56d880a242e6cd31efbbd70141ce3dc9a17ce43a8cbfac39bc
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: e17986248e0d6937cbddaa08f39d2b3c5403d7cc13020e59d7a048338613bfe4
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: e17986248e0d6937cbddaa08f39d2b3c5403d7cc13020e59d7a048338613bfe4
2025-08-11 03:07:28 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_sqrt' with key 'jit_sqrt-e17986248e0d6937cbddaa08f39d2b3c5403d7cc13020e59d7a048338613bfe4'
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_sqrt' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(sqrt) in 0.020095587 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming true_divide for pjit in 0.000295162 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling true_divide with global shapes and types [ShapedArray(float32[1,128,128]), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(true_divide) in 0.002051830 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: 359537c6296d1434ae217e7886dd4edadc4a25695756cef74caa443b39026976
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: 359537c6296d1434ae217e7886dd4edadc4a25695756cef74caa443b39026976
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: b06e875d0c0db9c47321765706cdd31b4768f52e2d178fe852d040b081b31fcc
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 45f9865d8842f6392af065274f8671ce536de9bbc2303d6da6f76ca8e7cb147c
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 45f9865d8842f6392af065274f8671ce536de9bbc2303d6da6f76ca8e7cb147c
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: db5568d3f56ba09303aae50e9314169ac763aa31bc20b3410603aba6c2281c58
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 06e4ef4e696975b2feef3daab36903e078b51c353d87818f21e9fee07e5c36dd
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: ba73d4736391070ba4955ffea4421c9b4b7fe3a359f07ce5c8ce150bf1f50364
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: bb77d2a2f4e9434376f2fef503e2f77c24c773898fe9299182b1b82afaef0499
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: bb77d2a2f4e9434376f2fef503e2f77c24c773898fe9299182b1b82afaef0499
2025-08-11 03:07:28 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit_true_divide' with key 'jit_true_divide-bb77d2a2f4e9434376f2fef503e2f77c24c773898fe9299182b1b82afaef0499'
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit_true_divide' because it took < 1.00 seconds to compile (0.02s)
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished XLA compilation of jit(true_divide) in 0.019317389 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished tracing + transforming _reduce_max for pjit in 0.000605583 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.interpreters.pxla | _cached_lowering_to_hlo:1865 | Compiling _reduce_max with global shapes and types [ShapedArray(float32[1,128,128]), ShapedArray(float32[], weak_type=True)]. Argument mapping: (UnspecifiedValue, UnspecifiedValue).
2025-08-11 03:07:28 |    DEBUG | jax._src.dispatch | __exit__:198 | Finished jaxpr to MLIR module conversion jit(_reduce_max) in 0.002103090 sec
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | get_compile_options:170 | get_compile_options: num_replicas=1 num_partitions=1 device_assignment=[[CudaDevice(id=0)]]
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | get_compile_options:252 | get_compile_options XLA-AutoFDO profile: using XLA-AutoFDO profile version -1
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized computation: fd81455d353e0ca457e1aae5c8768d9ea543e901ee11c9f43b78ba75aa1bb669
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing computation: fd81455d353e0ca457e1aae5c8768d9ea543e901ee11c9f43b78ba75aa1bb669
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized jax_lib version: 276ac86581d06a6a2089de6284a136fe303d490a711d879f275cc9a55f1cd807
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing jax_lib version: 0f9a3dcfc664899a8cbb0648638c43d2eacd5de0c663e4a7a956b2de7a5da9e6
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized backend version: 965fea884eee98107b4cc08267fc24f6eec1bf25ce3878163cbf5d7ca546bfe8
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing backend version: 526d01fecbe561fcbd7edbb6e1727ba5271ffb7abb4b70bd98120ad68cbe69e0
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized XLA flags: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing XLA flags: 526d01fecbe561fcbd7edbb6e1727ba5271ffb7abb4b70bd98120ad68cbe69e0
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compile_options: d4c3b43911bfcb750a1cfda4b96d8bf96e8c4ed8b65dcfe14d815bb8913a4e35
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compile_options: 2671ded50f6e88fcf26b00549c746e1633b6f9a5a44e8e3dce64411abd8b5154
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized accelerator_config: adf3a3c29eb7d20696fe2ec132130cb73467dd6a1d583cffe2cea2a15821ffb7
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing accelerator_config: 4b332874373a13f7d00d4454c5a8b8effd5f09b0d6548cea319d97657f0da418
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized compression: 0ea55c28f8014d8886b6248fe3da5d588f55c0823847a6b4579f1131b051b5e2
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing compression: 6c1afc993299fc0f62c2dcc05e86e962d3722cdef45ba91e3b2fbd82e1ef5bb5
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:156 | get_cache_key hash of serialized custom_hook: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-08-11 03:07:28 |    DEBUG | jax._src.cache_key | _log_cache_key_hash:162 | get_cache_key hash after serializing custom_hook: 6c1afc993299fc0f62c2dcc05e86e962d3722cdef45ba91e3b2fbd82e1ef5bb5
2025-08-11 03:07:28 |    DEBUG | jax._src.compilation_cache | get_executable_and_time:217 | get_executable_and_time: cache is disabled/not initialized
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | log_persistent_cache_miss:111 | PERSISTENT COMPILATION CACHE MISS for 'jit__reduce_max' with key 'jit__reduce_max-6c1afc993299fc0f62c2dcc05e86e962d3722cdef45ba91e3b2fbd82e1ef5bb5'
2025-08-11 03:07:28 |    DEBUG | jax._src.compiler | _cache_write:839 | Not writing persistent cache entry for 'jit__reduce_max' because it took < 1.00 seconds to compile (0.03s)
